rowId,parentDocId,prodId,price,qty,catId,plusInsurance,carNo,prodPriceRowId,prodStockRowId,insurancePrice,accessoriesHelmet,accessoriesRaincoat,accessoriesHelmetFull,fromVoltage,toVoltage,fromSoc,toSoc
397,16204609090250812,,1100,1,,,,22,44,,1,1,1,,,,
398,16204610359260417,,600,1,,,,22,44,,1,1,1,,,,
399,16204627891310544,16125008403890571,1110,1,3,1,EMD-8102,11,8,,1,1,1,,,,
400,16204671965770055,,600,1,,,,22,44,,1,1,1,,,,
401,16204672342910692,,600,1,,,,22,44,,1,1,1,,,,
402,16204673350830371,,600,1,,,,22,44,,1,1,1,,,,
403,16204737127320540,,3900,1,,,,24,43,,1,1,1,,,,
404,16204737806500946,,600,1,,,,22,44,,1,1,1,,,,
405,16206163103160303,16184526299930124,680,1,3,0,EMD-6831,12,38,,1,1,1,,,,
406,16206163705060550,16202882995940451,680,1,9,1,EMU-7973,12,40,,1,1,1,,,,
407,16206164422840810,16184538683320581,550,1,6,1,EWK-6375,19,39,,1,1,1,,,,
408,16206164748670174,16184536479620092,780,1,3,1,EMD-8129,12,38,,1,1,1,,,,
409,16206241764020419,16184529855520396,760,1,3,1,EMD-7159,12,38,,1,1,1,,,,
410,16206242709550001,16184520717040138,660,1,3,0,EMD-6809,12,38,,1,1,1,,,,
411,16207824930670941,16184529855520396,680,1,3,0,EMD-7159,12,38,,1,1,1,,,,
412,16207826106980175,16184526299930124,680,1,3,1,EMD-6831,12,38,,1,1,1,,,,
413,16207826352590228,16184530282810316,780,1,3,1,EMD-7179,12,38,,1,1,1,,,,
414,16207827422400750,16207827145400415,680,1,9,1,EMT-9328,12,40,,1,1,1,,,,
415,16208733164690969,16163051357580678,780,1,3,1,EMD-7172,13,34,,1,1,1,,,,
416,16208733620810213,16163045221800850,780,1,3,1,EMD-6816,13,34,,1,1,1,,,,
417,16208734995150711,16163049906160692,16050,1,3,0,EMD-7160,13,34,,1,1,1,,,,
418,16208735805860287,16163048273310550,5500,1,3,0,EMD-6832,13,34,,1,1,1,,,,
419,16208815121230788,16163059643530502,550,1,6,1,EWK-9610,10,36,,1,1,1,,,,
420,16208815492190910,16163055819010977,660,1,3,1,EMD-8112,13,34,,1,1,1,,,,
421,16208815500760373,16163055819010977,660,1,3,1,EMD-8112,13,34,,1,1,1,,,,
422,16208815927690046,16163051357580678,760,1,3,1,EMD-7172,13,34,,1,1,1,,,,
423,16208844363060011,,1200,1,,,,22,44,,1,1,1,,,,
424,16208847107630004,,1200,1,,,,22,44,,1,1,1,,,,
425,16208850256040182,,400,1,,,,22,44,,1,1,1,,,,
426,16208851218980763,,400,1,,,,22,44,,1,1,1,,,,
427,16208909673300599,16184525223990788,440,1,3,0,EMD-6826,12,38,,1,1,1,,,,
428,16208916127040578,,550,1,,,,12,38,,1,1,1,,,,
429,16209634194490148,16208968888570924,680,1,7,0,ENC-0693,13,45,,1,1,1,,,,
430,16209634554180291,16163054791480683,780,1,3,1,EMD-8095,13,34,,1,1,1,,,,
431,16209634827990019,16163055298410935,680,1,3,0,EMD-8101,13,34,,1,1,1,,,,
432,16209754850560571,,600,1,,,,23,42,,1,1,1,,,,
433,16209755149060110,,680,1,,,,26,46,,1,1,1,,,,
434,16209768166900561,16204553000030857,600,1,3,0,ENV-6361,22,44,,1,1,1,,,,
435,16209768185710925,,1600,1,,,,22,44,,1,1,1,,,,
436,16209777409200816,,680,1,,,,13,47,,1,1,1,,,,
437,16209785061250358,,1200,1,,,,22,44,,1,1,1,,,,
438,16209786278280130,,600,1,,,,22,44,,1,1,1,,,,
439,16209787113040699,,1200,1,,,,22,44,,1,1,1,,,,
440,16209789180470934,,1200,1,,,,22,44,,1,1,1,,,,
441,16209790756730972,,900,1,,,,24,43,,1,1,1,,,,
442,16209791942940655,,600,1,,,,22,44,,1,1,1,,,,
443,16209794488580638,,600,1,,,,22,44,,1,1,1,,,,
444,16209797291460865,,1300,1,,,,22,44,,1,1,1,,,,
445,16209799732380739,,600,1,,,,22,44,,1,1,1,,,,
446,16209800204240379,,600,1,,,,22,44,,1,1,1,,,,
447,16209800668350463,,600,1,,,,22,44,,1,1,1,,,,
448,16209801173370508,,600,1,,,,22,44,,1,1,1,,,,
449,16209801795480910,,600,1,,,,22,44,,1,1,1,,,,
450,16209802379060563,,600,1,,,,22,44,,1,1,1,,,,
451,16209808472940690,,200,1,,,,22,44,,1,1,1,,,,
452,16209809357690460,,3900,1,,,,24,43,,1,1,1,,,,
453,16209810153050060,,1200,1,,,,22,44,,1,1,1,,,,
454,16209810842720461,,600,1,,,,22,44,,1,1,1,,,,
455,16209811875560143,,600,1,,,,22,44,,1,1,1,,,,
456,16209812377870094,,600,1,,,,22,44,,1,1,1,,,,
457,16209863416570324,16184531223650099,210,1,3,1,EMD-8109,12,38,,1,1,1,,,,
458,16210485504860849,16167313599000635,1460,1,3,1,EMD-8099,11,8,,1,1,1,,,,
459,16210486216760995,16184535661730907,25188,1,3,0,EMD-8117,11,8,,1,1,1,,,,
460,16210674141110212,16163054520790431,330,1,3,0,EMD-8087,13,34,,1,1,1,,,,
461,16210674631570137,16208968888570924,330,1,7,0,ENC-0693,13,47,,1,1,1,,,,
462,16212153884580705,16184527133390407,780,1,3,1,EMD-6836,12,38,,1,1,1,,,,
463,16212154554000968,16184526566350380,680,1,3,0,EMD-6835,12,38,,1,1,1,,,,
464,16212154851700296,16184520717040138,680,1,3,0,EMD-6809,12,38,,1,1,1,,,,
465,16212155372800394,16184526033100598,680,1,3,0,EMD-6828,12,38,,1,1,1,,,,
466,16212155620110611,16184524289900213,680,1,3,0,EMD-6813,12,38,,1,1,1,,,,
467,16212155903350861,16184530066880243,680,1,3,0,EMD-7173,12,38,,1,1,1,,,,
468,16212342381430668,16167285041710220,680,1,3,0,EMD-8098,11,8,,1,1,1,,,,
469,16213911539520557,16167285041710220,780,1,3,1,EMD-8098,11,8,100,1,1,1,,,,
470,16214978207090341,16125008403890571,5098,1,3,0,EMD-8102,11,8,0,1,1,1,,,,
471,16215013962930459,16146775356940917,5098,1,1,0,EQD3278,12,7,0,1,1,1,,,,
472,16215018333760737,,680,1,,,,12,7,,1,1,1,,,,
473,16215025900970607,16186318762810020,175500,1,2,0,ENV-6092,12,7,0,1,1,1,,,,
474,16215027455130115,16166614081300456,5098,1,3,0,EMD-6817,11,8,0,1,1,1,,,,
475,16216620410840341,16208969135660767,14094,1,6,0,EWH-6367,10,36,0,1,1,1,,,,
476,16217626470740704,16204404521560900,600,1,1,0,ENC-2781,23,42,,1,1,1,,,,
477,16217627259130112,16198007159470538,680,1,9,0,ENC-2203,26,46,,1,1,1,,,,
478,16217630953510842,16204404521560900,600,1,1,0,ENC-2781,23,42,,1,1,1,,,,
479,16218425624380682,16204568516380807,600,1,3,0,EMD-6807,22,44,,1,1,1,,,,
480,16218429708520981,16166614081300456,680,1,3,0,EMD-6817,11,8,,1,1,1,,,,
481,16220840693030128,16167313599000635,5098,1,3,0,EMD-8099,11,8,0,1,1,1,,,,
482,16220890468210101,16200296401250967,5098,1,3,0,EMD-6820,11,8,0,1,1,1,,,,
483,16220891466070182,16186315255360949,5098,1,3,0,EMS-3121,11,8,0,1,1,1,,,,
484,16221723012880637,,770,1,,,,24,43,,,,1,,,,
485,16221739966760967,16204416925930363,770,1,6,0,EWF-8175,24,43,,,,1,,,,
486,16221759768710079,16204538805440325,600,1,3,0,EMD-8125,22,44,,,,1,,,,
487,16221766770400914,16204566726030960,600,1,3,0,EMD-8127,22,44,,,,1,,,,
488,16221774590240621,16204564774840476,600,1,3,0,EMD-8078,22,44,,,,1,,,,
489,16221794936940653,16204562870780938,1200,1,3,0,EMD-8123,22,44,,,,1,,,,
490,16221799935450860,16204542817400027,1200,1,3,0,EMD-8097,22,44,,,,1,,,,
491,16221802835650717,16204550100040441,1000,1,3,0,EMD-6810,22,44,,,,1,,,,
492,16221805146910704,,600,1,,,,22,44,,,,1,,,,
493,16221805750940398,16125015508540328,600,1,3,0,EMD-7175,22,44,,,,1,,,,
494,16221813202280217,16125154256620122,17680,1,3,0,EMD-6833,11,8,,,,1,,,,
495,16222613212170875,16167285041710220,5098,1,3,0,EMD-8098,11,8,0,1,1,1,,,,
496,16222614903560987,16167286944660870,14094,1,3,0,EMD-8133,11,8,0,1,1,1,,,,
497,16223660763930581,16186313188420516,12200,1,6,0,EWK-6376,2,50,0,1,1,1,,,,
498,16224297044500802,16082772492990522,680,1,1,0,ENS-0855,12,7,,1,0,1,,,,
499,16224423648200757,16184526299930124,680,1,3,0,EMD-6831,11,8,,1,1,1,,,,
500,16224440117140403,,5000,1,,,,12,7,,,,1,,,,
501,16224460622530982,,5000,1,,,,12,7,,,,1,,,,
502,16226169888300955,16200306391540317,680,1,9,0,EMN-0732,11,7,,1,1,1,,,,
503,16226183022630426,16184530995730998,680,1,3,0,EMD-8106,11,8,,1,1,1,,,,
504,16226220329940892,16200304679160932,660,1,3,0,EMU-7975,11,8,,1,1,1,,,,
505,16226717938760190,,780,1,,,,12,7,,,,1,,,,
506,16226884195010983,,680,1,,,,12,38,,,,1,,,,
507,16227084458400054,,780,1,,,,12,7,,,,1,,,,
508,16227088724190842,,780,1,,,,12,7,,,,1,,,,
509,16227090577500260,16184530282810316,680,1,3,0,EMD-7179,11,8,,1,1,1,,,,
510,16227151832490185,,780,1,,,,12,7,,,,1,,,,
511,16227896352790300,16184529855520396,440,1,3,0,EMD-7159,12,38,,,,1,,,,
512,16228837576100326,16204538805440325,600,1,3,0,EMD-8125,22,44,,,,1,,,,
513,16228838015480787,16204406553990915,450,1,6,0,EWF-6707,24,43,,,,1,,,,
514,16228839762160365,,600,1,,,,22,44,,,,1,,,,
515,16228840514050738,,600,1,,,,22,44,,,,1,,,,
516,16228850266400180,16197040349500367,780,1,2,0,ENV-6090,21,41,,2,1,1,,,,
517,16228854821970046,16163059643530502,550,1,6,0,EWK-9610,10,36,,2,1,1,,,,
518,16228871596720417,,780,1,,,,21,41,,,,1,,,,
519,16232184965370086,,0,1,1,,,12,7,,,,1,,,,
520,16232197312620282,,0,1,1,,,12,7,,,,1,,,,
521,16232199195620101,,0,1,1,,,12,7,,,,1,,,,
522,16232259934380451,,0,1,2,,,21,41,,,,1,,,,
523,16232899450430129,,680,1,,,,11,8,,,,1,,,,
524,16232923325180392,,680,1,,,,11,8,,,,1,,,,
525,16232928317180912,,0,1,2,,,12,7,,,,1,,,,
526,16232937008710367,,780,1,,,,21,41,,,,1,,,,
527,16232940066460701,,0,1,2,,,12,7,,,,1,,,,
528,16232941783730351,,0,1,2,,,12,7,,,,1,,,,
529,16232941896170581,,0,1,2,,,12,7,,,,1,,,,
530,16232942610850581,,0,1,1,,,20,37,,,,1,,,,
531,16232943072940511,16184530282810316,0,1,3,0,EMD-7179,11,8,,1,1,1,,,,
532,16232943165150386,,0,1,2,,,12,7,,,,1,,,,
533,16232943434290604,16197040349500367,1560,1,2,0,ENV-6090,21,41,,1,1,1,,,,
534,16233751714540754,,600,1,6,,,2,50,,,,1,,,,
535,16233774615450847,,780,1,,,,12,7,,,,1,,,,
536,16235559745060651,,680,1,9,,,11,49,,,,1,,,,
537,16235560133600560,,780,1,2,,,12,7,,,,1,,,,
538,16236313330580273,16163058977980693,0,1,6,0,EWD-8870,10,36,,1,1,1,,,,
539,16236316716670590,,450,1,6,,,24,43,,,,1,,,,
540,16236336883210924,16204563479960741,1200,1,3,0,EMD-8130,22,44,,1,1,1,,,,
541,16236379649580010,16184520717040138,580,1,3,1,EMD-6809,20,38,,1,1,1,,,,
542,16236380942750439,16184522797870235,680,1,3,0,EMD-6812,20,38,,,,1,,,,
543,16237223376280839,,680,1,3,,,20,38,,,,1,,,,
544,16237284274940467,,680,1,9,,,11,49,,,,1,,,,
545,16237286713750364,,600,1,6,,,2,50,,,,1,,,,
546,16237291008220202,,600,1,6,,,2,50,,,,1,,,,
547,16237396516010090,16200304679160932,680,1,3,0,EMU-7975,11,8,,1,1,1,,,,
548,16237422468210779,16184526566350380,680,1,3,0,EMD-6835,20,38,,1,1,1,,,,
549,16237440352130985,,680,1,3,,,11,8,,,,1,,,,
550,16237467460730773,,680,1,9,,,11,49,,,,1,,,,
551,16237512245610109,,780,1,2,,,12,7,,,,1,,,,
552,16238246389220586,16200306391540317,680,1,9,0,EMN-0732,11,49,,5,4,1,,,,
553,16238341068030065,,1120,1,9,,,11,49,,,,1,,,,
554,16238957574670722,,600,1,6,,,2,50,,,,1,,,,
555,16238989724850339,,600,1,6,,,2,50,,,,1,,,,
556,16239004538700527,,780,1,2,,,12,7,,,,1,,,,
557,16239012026070310,16184530995730998,680,1,3,0,EMD-8106,11,8,,5,5,1,,,,
558,16239013860130621,,900,1,6,,,19,39,,,,1,,,,
559,16239014162090762,,680,1,,,,20,37,,,,1,,,,
560,16239026001550369,16184530282810316,680,1,3,0,EMD-7179,11,8,,1,1,1,,,,
561,16239115465730784,,600,1,6,,,2,50,,,,1,,,,
562,16239119969050906,,680,1,9,,,11,49,,,,1,,,,
563,16239121583800688,,780,1,2,,,12,7,,,,1,,,,
564,16239141956700713,,780,1,2,,,12,7,,,,1,,,,
565,16239172778170539,16184526033100598,680,1,3,0,EMD-6828,20,38,,1,1,1,,,,
566,16239218708040778,,0,1,1,,,20,37,,,,1,,,,
567,16239253046050500,16200306391540317,680,1,9,0,EMN-0732,11,49,,1,1,1,,,,
568,16239374298070860,,600,1,6,,,2,50,,,,1,,,,
569,16239375017740071,,600,1,6,,,2,50,,,,1,,,,
570,16239375563090839,16200304679160932,660,1,3,0,EMU-7975,11,8,,1,1,1,,,,
571,16239460442550209,16184526299930124,1360,1,3,0,EMD-6831,11,8,,1,1,1,,,,
572,16239673131340081,,600,1,6,,,2,50,,,,1,,,,
573,16240071510470718,16184530282810316,0,1,3,0,EMD-7179,11,8,,1,1,1,,,,
574,16240076233190692,,780,1,2,,,12,7,,,,1,,,,
575,16240077080810329,16184526033100598,220,1,3,0,EMD-6828,20,38,,1,1,1,,,,
576,16240087793750668,,780,1,2,,,12,7,,,,1,,,,
577,16240099396510139,,680,1,3,,,11,8,,,,1,,,,
578,16240881962830529,16184538683320581,1430,1,6,0,EWK-6375,19,39,,1,1,1,,,,
579,16240916370020827,,0,1,1,,,20,37,,,,1,,,,
580,16241851914100103,16197040349500367,2460,1,2,0,ENV-6090,21,41,,1,1,1,,,,
581,16241865665340654,16163059643530502,0,1,6,0,EWK-9610,10,36,,1,1,1,,,,
582,16242041414940045,16184530282810316,680,1,3,0,EMD-7179,11,8,,1,1,1,,,,
583,16242398447880937,16184530282810316,680,1,3,0,EMD-7179,11,8,,1,1,1,,,,
584,16242539845480187,16200304679160932,790,1,3,0,EMU-7975,11,8,,1,1,1,,,,
585,16242562010340810,16200304679160932,1470,1,3,0,EMU-7975,11,8,,1,1,1,,,,
586,16242576674070466,,780,1,2,,,12,7,,,,1,,,,
587,16242577110090063,,600,1,6,,,2,50,,,,1,,,,
588,16242584208390432,,780,1,2,,,12,7,,,,1,,,,
589,16242624952790862,,680,1,,,,11,49,,,,1,,,,
590,16242637383490024,16184530282810316,680,1,3,0,EMD-7179,11,8,,1,1,1,,,,
591,16242643990780214,,0,1,2,,,12,7,,,,1,,,,
592,16242661425030002,,680,1,,,,20,38,,,,1,,,,
593,16242661466860729,,680,1,3,,,11,8,,,,1,,,,
594,16242674997040014,16200306391540317,680,1,9,0,EMN-0732,11,49,,1,1,1,,,,
599,16242687563420538,,0,1,2,,,12,7,,,,1,,,,
600,16242688224710603,,0,1,2,,,12,7,,,,1,,,,
601,16242690320620194,16200306391540317,680,1,9,0,EMN-0732,11,49,,1,1,1,,,,
602,16242919435990748,,0,1,2,,,12,7,,,,1,,,,
603,16243318615650510,,780,1,2,,,12,7,,,,1,,,,
604,16243428900150962,,680,1,3,,,11,8,,,,1,,,,
605,16243447969480977,16184530282810316,0,1,3,0,EMD-7179,11,8,,1,1,1,,,,
606,16244413516080494,,780,1,2,,,12,7,,,,1,,,,
607,16244414499320352,,780,1,2,,,12,7,,,,1,,,,
608,16244429045280937,16200306391540317,790,1,9,0,EMN-0732,11,49,,1,1,1,,,,
609,16244432632670860,16184526299930124,790,1,3,0,EMD-6831,11,8,,1,1,1,,,,
610,16245042150240366,16197040349500367,240,1,2,0,ENV-6090,21,41,,1,1,1,,,,
611,16245046087110521,,680,1,,,,11,8,,,,1,,,,
612,16245047546160704,,680,1,,,,11,8,,,,1,,,,
613,16245047753570996,16163059643530502,550,1,6,0,EWK-9610,10,36,,1,4,1,,,,
614,16245050391990680,,680,1,,,,11,8,,,,1,,,,
615,16245266909510423,,680,1,3,,,11,8,,,,1,,,,
616,16245449416210038,16184530282810316,780,1,3,1,EMD-7179,11,8,,1,1,1,,,,
617,16245947860120805,,780,1,2,,,12,7,,,,1,,,,
618,16245972350950625,16163059643530502,650,1,6,0,EWK-9610,10,36,,1,1,1,,,,
619,16245984117730506,16200304679160932,780,1,3,1,EMU-7975,11,8,,1,1,1,,,,
620,16246014594180309,16200306391540317,780,1,9,1,EMN-0732,11,49,,1,1,1,,,,
621,16246033214920425,16200304679160932,890,1,3,1,EMU-7975,11,8,,1,1,1,,,,
622,16246047744160811,16163059643530502,750,1,6,1,EWK-9610,10,36,,1,1,1,,,,
623,16246049340140476,,600,1,6,,,2,50,,,,1,,,,
624,16246049675370699,16163059643530502,750,1,6,1,EWK-9610,10,36,,1,1,1,,,,
625,16246050975040250,16163059643530502,750,1,6,1,EWK-9610,10,36,,1,1,1,,,,
626,16246139420280826,,680,1,9,,,11,49,,,,1,,,,
627,16247645350290726,,680,1,3,,,20,38,,,,1,,,,
628,16247646019270820,16184526033100598,680,1,3,0,EMD-6828,20,38,,1,1,1,,,,
629,16247672475060908,,680,1,3,,,20,38,,,,1,,,,
630,16247674571960004,,680,1,3,,,20,38,,,,1,,,,
631,16247678469770461,,680,1,3,,,20,38,,,,1,,,,
632,16247788962840821,16184526033100598,780,1,3,1,EMD-6828,20,38,,1,1,1,,,,
633,16248434684800164,,600,1,,,,22,44,,,,1,,,,
634,16248439600620828,,680,1,,,,20,38,,,,1,,,,
635,16248440960920045,,680,1,,,,13,33,,,,1,,,,
636,16248443054080230,16200306391540317,680,1,9,0,EMN-0732,11,49,,1,1,1,,,,
637,16248606171310202,16163059643530502,1200,1,6,0,EWK-9610,10,36,,1,1,1,,,,
638,16248623174460895,16163059643530502,750,1,6,1,EWK-9610,10,36,,1,1,1,,,,
639,16248932401650179,16184526299930124,890,1,3,1,EMD-6831,11,8,,1,1,1,,,,
640,16249523302860093,16184530282810316,890,1,3,1,EMD-7179,11,8,,1,1,1,,,,
641,16249526116520691,,600,1,6,,,2,50,,,,1,,,,
642,16249587544160399,16200306391540317,780,1,9,1,EMN-0732,4,49,,1,1,1,,,,
643,16249591757920527,,680,1,,,,11,8,,,,1,,,,
644,16250207078470648,16184526299930124,1560,1,3,1,EMD-6831,11,8,,1,1,1,,,,
645,16250211169080068,,450,1,6,,,5,50,,,,1,,,,
646,16250501135090529,16082772492990522,880,1,1,1,ENS-0855,6,51,,1,1,1,,,,
647,16250504300630185,16184526299930124,880,1,3,1,EMD-6831,11,8,,1,1,1,,,,
648,16250511295060146,,680,1,9,,,4,49,,,,1,,,,
649,16251083112760714,16163059643530502,650,1,6,1,EWK-9610,10,36,,1,1,1,,,,
650,16251098638280832,,0,1,1,,,20,37,,,,1,,,,
651,16251100564110193,,0,1,1,,,20,37,,,,1,,,,
652,16251107879840993,,450,1,6,,,19,39,,,,1,,,,
653,16251290063340860,16197040349500367,1100,1,2,1,ENV-6090,21,41,,1,1,1,,,,
654,16251295241670648,,0,1,1,,,20,37,,,,1,,,,
655,16251318162170004,16200304679160932,780,1,1,1,EMU-7975,6,51,,1,1,1,,,,
656,16251944976750365,16184526033100598,100,1,3,1,EMD-6828,20,38,,1,1,1,,,,
657,16251945965180097,,0,1,1,,,27,37,,,,1,,,,
658,16251965889890184,,0,1,1,,,29,33,,,,1,,,,
659,16252216952560925,,550,1,,,,10,36,,,,1,,,,
660,16252240172550899,,680,1,1,,,6,51,,,,1,,,,
661,16253562124300307,,680,1,3,,,11,8,,,,1,,,,
662,16253570391310416,16200304679160932,990,1,1,1,EMU-7975,6,51,,1,1,1,,,,
663,16253583379560855,16184530282810316,680,1,3,0,EMD-7179,11,8,,1,1,1,,,,
664,16254475977910381,16184526299930124,990,1,3,1,EMD-6831,11,8,,1,1,1,,,,
665,16254496739050542,16200306391540317,880,1,9,1,EMN-0732,4,49,,1,1,1,,,,
666,16254710460370719,16163047949620009,790,1,3,0,EMD-6819,13,34,,1,1,1,,,,
667,16254711931490193,16184530838180336,890,1,3,1,EMD-8105,20,38,,1,1,1,,,,
668,16254732664880568,16184526566350380,780,1,3,1,EMD-6835,20,38,,1,1,1,,,,
669,16254735243970917,16184527133390407,780,1,3,1,EMD-6836,20,38,,1,1,1,,,,
670,16254736255010898,16200304679160932,110,1,1,0,EMU-7975,6,51,,1,1,1,,,,
671,16254736435490496,16082772492990522,680,1,1,0,ENS-0855,6,51,,1,1,1,,,,
672,16254744015730952,16200304679160932,110,1,1,0,EMU-7975,6,51,,1,1,1,,,,
673,16254745212810902,16082772492990522,790,1,1,0,ENS-0855,6,51,,1,1,1,,,,
674,16254750861210746,16082772492990522,680,1,1,0,ENS-0855,6,51,,1,1,1,,,,
675,16254751519740592,16200304679160932,790,1,1,0,EMU-7975,6,51,,1,1,1,,,,
676,16254756339310854,16200304679160932,790,1,1,0,EMU-7975,6,51,,1,1,1,,,,
677,16254758668100277,16200304679160932,790,1,1,0,EMU-7975,6,51,,1,1,1,,,,
678,16254760692460821,16200304679160932,790,1,1,0,EMU-7975,6,51,,1,1,1,,,,
679,16254765158970769,16082772492990522,790,1,1,0,ENS-0855,6,51,,1,1,1,,,,
680,16254767430220195,16200304679160932,680,1,1,0,EMU-7975,6,51,,1,1,1,,,,
681,16254770303810031,16200304679160932,680,1,1,0,EMU-7975,6,51,,1,1,1,,,,
682,16254770744970432,16163047949620009,780,1,3,1,EMD-6819,13,34,,1,1,1,,,,
683,16254773534950322,16200304679160932,680,1,1,0,EMU-7975,6,51,,1,1,1,,,,
684,16254774694480575,16082772492990522,790,1,1,0,ENS-0855,6,51,,1,1,1,,,,
685,16254775568720155,16200304679160932,790,1,1,0,EMU-7975,6,51,,1,1,1,,,,
686,16254777058660989,16200304679160932,790,1,1,0,EMU-7975,6,51,,1,1,1,,,,
687,16254777498610857,16082772492990522,790,1,1,0,ENS-0855,6,51,,1,1,1,,,,
688,16254778567900161,16200304679160932,790,1,1,0,EMU-7975,6,51,,1,1,1,,,,
689,16254781056600621,16200304679160932,790,1,1,0,EMU-7975,6,51,,1,1,1,,,,
690,16254782659540221,16200304679160932,790,1,1,0,EMU-7975,6,51,,1,1,1,,,,
691,16254783692600830,16200304679160932,790,1,1,0,EMU-7975,6,51,,1,1,1,,,,
692,16254785162930797,16200304679160932,680,1,1,0,EMU-7975,6,51,,1,1,1,,,,
693,16254785423180910,16082772492990522,680,1,1,0,ENS-0855,6,51,,1,1,1,,,,
694,16254787334160021,16082772492990522,680,1,1,0,ENS-0855,6,51,,1,1,1,,,,
695,16254789500710350,16082772492990522,680,1,1,0,ENS-0855,6,51,,1,1,1,,,,
696,16254789562320005,16200304679160932,680,1,1,0,EMU-7975,6,51,,1,1,1,,,,
697,16254790558200608,16200304679160932,680,1,1,0,EMU-7975,6,51,,1,1,1,,,,
698,16254790990420208,16082772492990522,680,1,1,0,ENS-0855,6,51,,1,1,1,,,,
699,16254791662990250,16200304679160932,680,1,1,0,EMU-7975,6,51,,1,1,1,,,,
700,16254793623180642,16082772492990522,790,1,1,0,ENS-0855,6,51,,1,1,1,,,,
701,16254795091670734,16082772492990522,790,1,1,0,ENS-0855,6,51,,1,1,1,,,,
702,16254796748700360,16082772492990522,790,1,1,0,ENS-0855,6,51,,1,1,1,,,,
703,16254978643630321,,450,1,6,,,5,50,,,,1,,,,
704,16254984328930660,,450,1,6,,,5,50,,,,1,,,,
705,16255267777790321,16184530282810316,780,1,3,1,EMD-7179,11,8,,1,1,1,,,,
706,16255522514800967,,680,1,3,,,11,8,,,,1,,,,
707,16255523318710068,,680,1,3,,,11,8,,,,1,,,,
708,16255538814340099,,680,1,3,,,11,8,,,,1,,,,
709,16255539058620139,,680,1,3,,,11,8,,,,1,,,,
710,16255653414440435,,0,1,3,,,32,53,,,,1,,,,
711,16255663443320937,,0,1,3,,,32,53,,,,1,,,,
712,16255665811130568,,2000,1,,,,22,44,,,,1,,,,
713,16255671012110864,16204540249960896,2000,1,3,0,EMD-8077,22,44,,,,1,,,,
714,16255683721280980,16204566726030960,800,1,3,1,EMD-8127,22,44,,1,1,1,,,,
715,16255690796260456,16204400473140052,780,1,7,1,EMJ-8522,25,45,,1,1,1,,,,
716,16255694419430993,16204400473140052,990,1,7,1,EMJ-8522,25,45,,1,1,1,,,,
717,16255707860490005,16204400473140052,880,1,7,1,EMJ-8522,25,45,,1,1,1,,,,
718,16255721916440149,16204400473140052,880,1,7,1,EMJ-8522,25,45,,1,1,1,,,,
719,16255723962600850,16204400473140052,880,1,7,1,EMJ-8522,25,45,,1,1,1,,,,
720,16255725448020859,16204400473140052,880,1,7,1,EMJ-8522,25,45,,1,1,1,,,,
721,16255729580190066,16204400473140052,990,1,7,1,EMJ-8522,25,45,,1,1,1,,,,
722,16255817851120466,16204400473140052,780,1,7,1,EMJ-8522,25,45,,1,1,1,,,,
723,16255836504810131,16082772492990522,790,1,1,0,ENS-0855,6,51,,1,1,1,,,,
724,16255836568210489,16204400473140052,990,1,7,1,EMJ-8522,25,45,,1,1,1,,,,
725,16255842283330072,16204400473140052,990,1,7,1,EMJ-8522,25,45,,1,1,1,,,,
726,16255851678080435,16204400473140052,880,1,7,1,EMJ-8522,25,45,,1,1,1,,,,
727,16255861934100335,,0,1,2,,,21,41,,,,1,,,,
728,16255863869300805,,0,1,2,,,21,41,,,,1,,,,
729,16255864104940166,,0,1,2,,,21,41,,,,1,,,,
730,16255901384310416,16204400473140052,880,1,7,1,EMJ-8522,25,45,,1,1,1,,,,
731,16255903717240399,16204400473140052,880,1,7,1,EMJ-8522,25,45,,1,1,1,,,,
732,16255905871630551,16204400473140052,880,1,7,1,EMJ-8522,25,45,,1,1,1,,,,
733,16255913389980425,16204400473140052,990,1,7,1,EMJ-8522,25,45,,1,1,1,,,,
734,16255914847200616,16204400473140052,990,1,7,1,EMJ-8522,25,45,,1,1,1,,,,
735,16255916109740298,16204400473140052,990,1,7,1,EMJ-8522,25,45,,1,1,1,,,,
736,16255917161050959,16204400473140052,990,1,7,1,EMJ-8522,25,45,,1,1,1,,,,
737,16255918850860603,16204400473140052,990,1,7,1,EMJ-8522,25,45,,1,1,1,,,,
738,16255920717250433,16204400473140052,880,1,7,1,EMJ-8522,25,45,,1,1,1,,,,
739,16255922060660904,16204400473140052,880,1,7,1,EMJ-8522,25,45,,1,1,1,,,,
740,16255923624770782,16204400473140052,880,1,7,1,EMJ-8522,25,45,,1,1,1,,,,
741,16255926832680225,16204400473140052,990,1,7,1,EMJ-8522,25,45,,1,1,1,,,,
742,16255929868930362,16204400473140052,990,1,7,1,EMJ-8522,25,45,,1,1,1,,,,
743,16255931403010746,16204400473140052,990,1,7,1,EMJ-8522,25,45,,1,1,1,,,,
744,16255934058130285,16204400473140052,990,1,7,1,EMJ-8522,25,45,,1,1,1,,,,
745,16255937584280363,16204400473140052,880,1,7,1,EMJ-8522,25,45,,1,1,1,,,,
746,16255938768980346,16204400473140052,880,1,7,1,EMJ-8522,25,45,,1,1,1,,,,
747,16255940370440121,16204400473140052,880,1,7,1,EMJ-8522,25,45,,1,1,1,,,,
